id,project_name,contract_name,contract_amount,buyer,supplier,procurement_method
797,岳普湖县工业强基增效园区提升项目(“岳普湖县电商孵化平台”),岳普湖县工业强基增效园区提升项目(“岳普湖县电商孵化平台”)中标(成交)结果公告,377.57,岳普湖县商务局,未知,公开招标
798,国家税务总局济南市莱芜区税务局2026年食堂食材采购项目,国家税务总局济南市莱芜区税务局2026年食堂食材采购项目中标公告,0.0,国家税务总局济南市莱芜区税务局,济南市锦泰商贸销售有限公司,公开招标
799,三维电生理导航系统,成都市青白江区人民医院三维电生理导航系统中标（成交）结果公告,2990000.0,成都市青白江区人民医院,青海省医药有限责任公司,公开招标
800,市机关事务局第二幼儿园2026年物业管理服务采购项目,市机关事务局第二幼儿园2026年物业管理服务采购项目中标结果公告,1352433.71,市机关事务局第二幼儿园,北京网信物业管理有限公司,公开招标
801,芜湖职业技术大学网络工程学院工业互联网标识解析实训台采购项目,芜湖职业技术大学网络工程学院工业互联网标识解析实训台采购项目中标结果公告,1976000.0,芜湖职业技术学院,上海明材数字科技有限公司,公开招标
802,2026年苏家坨镇河道养护保洁项目,2026年苏家坨镇河道养护保洁项目中标公告,7270255.0,北京市海淀区苏家坨镇人民政府,北京诚建西山建设工程有限公司,公开招标
803,芜湖市繁昌区繁阳镇城乡环卫一体化垃圾治理项目（,芜湖市繁昌区繁阳镇城乡环卫一体化垃圾治理项目（二包）中标结果公告,3400000.0,芜湖市繁昌区繁阳镇人民政府,安徽合尘城市环境服务有限公司,公开招标
804,DSA维保服务、CT及DR设备全保型维保服务,成都市青白江区人民医院DSA维保服务、CT及DR设备全保型维保服务中标（成交）结果公告,82.5,成都市青白江区人民医院,未知,公开招标
805,芜湖市繁昌区繁阳镇城乡环卫一体化垃圾治理项目（一包）,芜湖市繁昌区繁阳镇城乡环卫一体化垃圾治理项目（一包）中标结果公告,3681705.8,芜湖市繁昌区繁阳镇人民政府,安徽中清环境工程有限公司,公开招标
806,2026年交通执法、安全、应急等服务采购项目,关于2026年交通执法、安全、应急等服务采购项目中标(成交)结果公告,94.38,苍南县交通运输局,未知,公开招标
807,浙江工业大学压电输出测试系统采购,浙江豪圣建设项目管理有限公司关于浙江工业大学压电输出测试系统采购中标(成交)结果公告,14.87,浙江工业大学,未知,公开招标
808,教育系统公用经费公共安全服务采购项目,教育系统公用经费公共安全服务采购项目派勤中标公告,240000.0,北京市东城区第二幼儿园,北京京城卫士保安服务有限公司,公开招标
809,万州区公安局物业管理服务,万州区公安局物业管理服务(WZQ25C00128)中标（成交）结果公告,7488143.04,重庆市万州区公安局,重庆市家吉物业管理有限公司,公开招标
810,霍邱县平安城市一期、,霍邱县平安城市一期、TW工程二期升级改造项目中标结果公告,,安徽省招标集团股份有限公司,中国电信股份有限公司六安分公司,公开招标
811,滚滑摩擦转移膜原位分析测试系统,中国科学院兰州化学物理研究所滚滑摩擦转移膜原位分析测试系统中标公告,2840000.0,中国科学院兰州化学物理研究所,艾泰克仪器科技（南京）有限公司,公开招标
812,武汉市黄陂区木兰乡人民政府2025年木兰乡马鞍寨村 、仙台寺村、天子冲村村湾环境整治项目结果公告,武汉市黄陂区木兰乡人民政府2025年木兰乡马鞍寨村 、仙台寺村、天子冲村村湾环境整治项目结果公告,97.01,武汉市黄陂区木兰乡人民政府,湖北尚川建设有限公司,公开招标
813,洪湖市殡葬服务中心洪湖市殡葬服务中心新堤殡仪馆餐厅服务外包项目中标(成交)结果公告,洪湖市殡葬服务中心洪湖市殡葬服务中心新堤殡仪馆餐厅服务外包项目中标(成交)结果公告,537.0,洪湖市殡葬服务中心,洪湖市金贝贝餐饮服务有限公司,公开招标
814,台州市中西医结合医院安保服务采购,台州市中西医结合医院安保服务采购中标(成交)结果公告,234.6,台州市中西医结合医院,未知,公开招标
815,陆良县政府购买社会救助服务,陆良县政府购买社会救助服务中标公告,301.95,陆良县民政局,陆良县华威自主择业社会工作者服务中心,公开招标
816,武汉市黄陂区人民政府蔡家榨街道办事处2025年蔡家榨街村湾整治项目（第二批）结果公告,武汉市黄陂区人民政府蔡家榨街道办事处2025年蔡家榨街村湾整治项目（第二批）结果公告,91.1,武汉市黄陂区人民政府蔡家榨街道办事处,美厚建设集团有限公司,公开招标
817,宜都市桥河、燕子岩历史文化街区保护规划编制成交结果公告,宜都市桥河、燕子岩历史文化街区保护规划编制成交结果公告,48.6,宜都市住房和城乡建设局,重庆大学建筑规划设计研究总院有限公司,公开招标
818,东辽县乡镇污水处理厂预处理车间设备维修更换、工艺改造项目,东辽县乡镇污水处理厂预处理车间设备维修更换、工艺改造项目中标(成交)结果公告,348.97,东辽县住房和城乡建设局,未知,公开招标
819,潜江市中心医院潜江市中心医院维修材料采购项目中标(成交)结果公告,潜江市中心医院潜江市中心医院维修材料采购项目中标(成交)结果公告,48.78,潜江市中心医院,个体户冯炜,公开招标
820,2026年度食堂食材采购及配送结果公告,2026年度食堂食材采购及配送结果公告,90.0,武汉市洪山区张家湾街社区卫生服务中心,武汉四季缘生态农业科技有限公司,公开招标
821,固始县公安局恢复一类监控和增设重点部位监控项目,固始县公安局恢复一类监控和增设重点部位监控项目中标结果公告,260.14,固始县公安局,地 址,公开招标
822,嘉鱼县三级医院创建能力提升项目（包1）中标结果公告,嘉鱼县三级医院创建能力提升项目（包1）中标结果公告,449.0,嘉鱼县人民医院,湖北九州医药供应链有限公司,公开招标
823,社会福利服务中心及儿童福利院物资采购(二次),会东县民政局社会福利服务中心及儿童福利院物资采购(二次)中标（成交）结果公告,0.0,会东县民政局,未知,公开招标
824,江汉大学附属医院（武汉市第六医院）存储系统扩容项目中标（成交）结果公告,江汉大学附属医院（武汉市第六医院）存储系统扩容项目中标（成交）结果公告,535.2,江汉大学附属医院,湖北晟坤医疗技术有限公司,公开招标
825,葛店镇中心学校葛店镇中小学幼儿园安保服务中标（成交）结果公告,葛店镇中心学校葛店镇中小学幼儿园安保服务中标（成交）结果公告,298.06,葛店镇中心学校,湖北雷鹏保安服务有限公司,公开招标
826,丽水学院莲都校区校园规划编制（2026-2030）项目（第二次）,浙江鼎峰工程咨询有限公司关于丽水学院莲都校区校园规划编制（2026-2030）项目（第二次）中标(成交)结果公告,51.8,丽水学院,未知,公开招标
827,2026年1-7月杭州市余杭区仓前中学食堂劳务外包项目,浙江中达工程造价事务所有限公司关于2026年1-7月杭州市余杭区仓前中学食堂劳务外包项目中标(成交)结果公告,126.0,杭州市余杭区仓前中学,未知,公开招标
828,兴海县机关事务服务中心关于单位购置交通工具项目（第二次）,兴海县机关事务服务中心关于单位购置交通工具项目（第二次）中标(成交)结果公告,74.7,兴海县机关事务服务中心（本级）,未知,公开招标
829,中山市实验中学物业管理服务采购项目,中山市实验中学物业管理服务采购项目中标公告,1019.95,中山市实验中学,未知,公开招标
830,榆林市森林植被恢复费2025年子洲县核桃有害生物防治项目,榆林市森林植被恢复费2025年子洲县核桃有害生物防治项目中标（成交）结果公告,81.2,子洲县林业局,陕西科泰春建筑有限公司,公开招标
831,镇江市公安局短信服务四期,镇江市公安局短信服务四期中标公告,0.0,镇江市公安局,社会信用代码,公开招标
832,2026年度物业管理服务,2026年度物业管理服务中标公告(二),192.06,苏州丝绸博物馆,社会信用代码,公开招标
833,果洛州职业技术学校2025年现代职业教育质量提升计划（第二批）采购项目,果洛州职业技术学校2025年现代职业教育质量提升计划（第二批）采购项目中标(成交)结果公告,91.31,果洛藏族自治州教育局（本级）,未知,公开招标
834,丽水市人民检察院2026-2028年物业服务,丽水市公共资源交易中心关于丽水市人民检察院2026-2028年物业服务中标(成交)结果公告,269.64,丽水市人民检察院,未知,公开招标
835,龙湾区第一人民医院（区公共卫生医疗中心）建设工程教学模型采购项目,浙江鼎力工程项目管理有限公司关于龙湾区第一人民医院（区公共卫生医疗中心）建设工程教学模型采购项目中标(成交)结果公告,39.37,温州市龙湾城市中心区开发建设管理委员会、温州市龙湾区第一人民医院,未知,公开招标
836,杭州市临平区运河第二幼儿园2026年安保服务项目,杭州临诚工程咨询有限公司关于杭州市临平区运河第二幼儿园2026年安保服务项目中标(成交)结果公告,51.84,杭州市临平区运河第二幼儿园,未知,公开招标
837,2025年海陵区农村公路养护项目,2025年海陵区农村公路养护项目中标公告,463.58,泰州市海陵区交通建设服务中心,社会信用代码,公开招标
838,宿迁市长期护理保险委托商保公司经办项目,宿迁市长期护理保险委托商保公司经办项目中标公告,0.0,宿迁市医疗保障局,社会信用代码,公开招标
839,食堂供应商采购项目,泸州市接待服务中心食堂供应商采购项目中标（成交）结果公告,0.0,泸州市接待服务中心,未知,公开招标
840,复旦大学附属肿瘤医院业务系统基础架构平台更新采购项目,复旦大学附属肿瘤医院业务系统基础架构平台更新采购项目中标公告,2600000.0,复旦大学附属肿瘤医院,北京中亦安图科技股份有限公司,公开招标
841,实验气体供应项目,实验气体供应项目的中标（成交）结果公告,75.18,上海交通大学医学院,未知,公开招标
842,2026年度南三环曲江段清扫保洁政府采购项目,西安曲江新区事业资产管理中心2026年度南三环曲江段清扫保洁政府采购项目中标（成交）结果公告,3256661.78,西安曲江新区事业资产管理中心,宝石花物业管理有限公司,公开招标
843,同心县教育局豫海中学智慧黑板采购项目,同心县教育局豫海中学智慧黑板采购项目中标公告,108.9,同心县教育局,未知,公开招标
844,中国科学院高能物理研究所高性能AI训练服务器及辅助设备,中国科学院高能物理研究所高性能AI训练服务器及辅助设备中标公告,2147542.0,中国科学院高能物理研究所,北京奇威讯安全技术有限公司,公开招标
845,2025年小金县夹金山小金苹果现代农业园区奖补资金采购项目,小金县科学技术和农业畜牧水务局2025年小金县夹金山小金苹果现代农业园区奖补资金采购项目中标（成交）结果公告,1489400.0,小金县科学技术和农业畜牧水务局,四川啸林科技有限公司,公开招标
846,长宁县2025年轮作、油菜生产项目油菜肥料采购项目,长宁县农业农村局长宁县2025年轮作、油菜生产项目油菜肥料采购项目中标（成交）结果公告,4029693.6,长宁县农业农村局,井研县富民农资连锁有限责任公司,公开招标
847,东北塘社区卫生服务中心职工食堂服务外包项目,东北塘社区卫生服务中心职工食堂服务外包项目中标公告,148.0,无锡市锡山区人民政府东北塘街道办事处,统一社会信用代码,公开招标
848,省教育厅数据工程项目,省教育厅数据工程项目第6包中标（成交）结果公告[2025],1190000000.0,安徽省教育信息咨询中心,北方实验室（沈阳）股份有限公司,公开招标
849,扬州市妇幼保健院互联网医院建设项目,扬州市妇幼保健院互联网医院建设项目中标公告,485.0,扬州市妇幼保健院,社会信用代码,公开招标
850,省教育厅数据工程项目,省教育厅数据工程项目第1包中标（成交）结果公告[2025],3500000000.0,安徽省教育信息咨询中心,安徽数安系统集成有限公司,公开招标
851,仙居县职业中等专业学校宿管工勤等服务采购,台州浩通工程管理有限公司关于仙居县职业中等专业学校宿管工勤等服务采购中标(成交)结果公告,53.34,仙居县职业中等专业学校,未知,公开招标
852,浙江省疾病预防控制中心单细胞捕获芯片及试剂盒一批采购项目,浙江省成套招标代理有限公司关于浙江省疾病预防控制中心单细胞捕获芯片及试剂盒一批采购项目中标结果公告,49.8,浙江省财政厅政府采购监管处、浙江省政府采购行政裁决服务中心（杭州）,未知,公开招标
853,盐南高新区政策性农业保险承保机构采购项目,盐南高新区政策性农业保险承保机构采购项目中标公告,0.0,盐南高新区财政金融局（单位）,社会信用代码,公开招标
854,浙江海洋大学定海校区生活区配电房扩容及学生宿舍电缆改造项目,浙江致信招标代理有限公司关于浙江海洋大学定海校区生活区配电房扩容及学生宿舍电缆改造项目中标(成交)结果公告,277.0,浙江海洋大学,未知,公开招标
855,诸暨市枫桥镇移民集中安置点突出问题综合治理与产业振兴项目（移民综合服务中心）工程监理服务采购项目,诸暨正开工程咨询有限公司关于诸暨市枫桥镇移民集中安置点突出问题综合治理与产业振兴项目（移民综合服务中心）工程监理服务采购项目中标(成交)结果公告,0.0,诸暨市枫桥镇人民政府,未知,公开招标
856,安徽创新馆2026年智能化运维,安徽创新馆2026年智能化运维中标（成交）结果公告[2025],8690000000.0,安徽创新馆服务管理中心,安徽力瀚科技有限公司,公开招标
857,2026年钟山风景区道路交通巩固优化日常安保服务采购,2026年钟山风景区道路交通巩固优化日常安保服务采购中标公告,814.71,中山陵园管理局,社会信用代码,公开招标
858,盐城市亭湖区教育局（含教师发展中心）物业服务项目,盐城市亭湖区教育局（含教师发展中心）物业服务项目中标公告(二),50.71,盐城市亭湖区教育局（机关）,社会信用代码,公开招标
859,上海市长宁妇幼保健院医用层流净化系统建设公开招标项目,上海市长宁妇幼保健院医用层流净化系统建设公开招标项目的中标（成交）结果公告,0.0,上海市长宁区妇幼保健院,未知,公开招标
860,2026年度松江分局食堂食材采购项目,2026年度松江分局食堂食材采购项目的中标（成交）结果公告,0.0,上海市公安局松江分局（本部）,未知,公开招标
861,省教育厅数据工程项目,省教育厅数据工程项目第5包中标（成交）结果公告[2025],176000000.0,安徽省教育信息咨询中心,安徽省宏元信息技术有限公司,公开招标
862,南京市教育招生考试院南京市2026-2028年度中考体育考试服务,南京市教育招生考试院南京市2026-2028年度中考体育考试服务中标公告,0.0,南京市教育招生考试院,社会信用代码,公开招标
863,2026年江苏省徐州技师学院物业管理服务,江苏省徐州技师学院2026年江苏省徐州技师学院物业管理服务公开招标中标结果公告,284.89,江苏省徐州技师学院,社会信用代码,公开招标
864,食品城安保服务项目,徐州市云龙区淮海食品城管理处食品城安保服务项目公开招标中标结果公告,170.64,徐州市云龙区淮海食品城管理处,社会信用代码,公开招标
865,省教育厅数据工程项目,省教育厅数据工程项目第4包中标（成交）结果公告[2025],800000000.0,安徽省教育信息咨询中心,合肥信息工程监理咨询有限公司,公开招标
866,灌云县监控补盲提强建设以建代联升级项目,灌云县监控补盲提强建设以建代联升级项目中标公告,370.59,灌云县公安局（本级）,社会信用代码,公开招标
867,甘肃黄河首曲国家级自然保护区基础设施建设项目,甘肃黄河首曲国家级自然保护区基础设施建设项目中标（成交）结果公告,318.58,甘肃黄河首曲国家级自然保护区管护中心,未知,公开招标
868,盐城市公安局技侦基础租赁服务项目,盐城市公安局技侦基础租赁服务项目中标公告,276.0,盐城市公安局,社会信用代码,公开招标
869,2025年体育强省建设经费（体育设备采购）,2025年体育强省建设经费（体育设备采购）中标（成交）结果公告[2025],2995000000.0,合肥体育运动学校,合肥艾图爱体育用品有限公司,公开招标
870,南涧县城“一廊两园”环境卫生、园林绿化及设施维护市场化运营项目,南涧县城“一廊两园”环境卫生、园林绿化及设施维护市场化运营项目中标结果公告,149.95,南涧彝族自治县环境卫生管理站,南涧县敬泽公共管理服务有限公司,公开招标
871,无锡公安机关辅警2026-2027年度人身意外伤害和疾病保险服务（二次）,无锡公安机关辅警2026-2027年度人身意外伤害和疾病保险服务（二次）中标公告,151.2,无锡市公安局（本级）,社会信用代码,公开招标
872,连云港市第一人民医院智能物流机器人采购项目,连云港市第一人民医院智能物流机器人采购项目中标公告,392.6,连云港市第一人民医院,社会信用代码,公开招标
873,省教育厅数据工程项目,省教育厅数据工程项目第3包中标（成交）结果公告[2025],2650000000.0,安徽省教育信息咨询中心,博思数采科技股份有限公司,公开招标
874,雕庄街道2026-2028年度物业管理服务,雕庄街道2026-2028年度物业管理服务中标公告,218.5,常州市天宁区雕庄街道办事处,社会信用代码,公开招标
875,广东省“数字政府”公共财政综合管理平台梅州市运行维护服务（2026-2028年）项目,广东省“数字政府”公共财政综合管理平台梅州市运行维护服务（2026-2028年）项目结果公告,900.28,梅州市财政局,未知,公开招标
876,徐州市第三中学（潇湘校区）物业管理服务,徐州市第三中学（潇湘校区）物业管理服务公开招标中标结果公告,114.8,徐州市第三中学,社会信用代码,公开招标
877,国家税务总局诸暨市税务局2026-2027年度食堂食材采购及配送服务项目,国家税务总局诸暨市税务局2026-2027年度食堂食材采购及配送服务项目中标公告,0.0,国家税务总局诸暨市税务局,新昌白云人家农副产品配送服务有限公司,公开招标
878,2026年鄞州区义务教育段学生作业本印刷服务采购项目,宁波市鄞州区政务服务中心关于2026年鄞州区义务教育段学生作业本印刷服务采购项目中标(成交)结果公告,229.17,宁波市鄞州区教育后勤保障与信息管理中心,未知,公开招标
879,建湖县财政局2026年度系统软件年度运维服务项目,建湖县财政局2026年度系统软件年度运维服务项目中标公告,87.8,建湖县财政局（本级）,社会信用代码,公开招标
880,四平市机关事务管理局机关食堂猪肉类招标项目,四平市公共资源交易中心（四平市政府采购中心）关于四平市机关事务管理局机关食堂猪肉类招标项目中标(成交)结果公告,0.0,四平市机关事务管理局机关食堂猪肉类招标项目SPZFCG-GKZB2025-023.doc,未知,公开招标
881,无锡地铁1、2号线警用通信维保项目,无锡地铁1、2号线警用通信维保项目中标公告,268.86,无锡市公安局（本级）,社会信用代码,公开招标
882,海南省妇女儿童医学中心（长北路院区）物业服务项目,海南省妇女儿童医学中心（长北路院区）物业服务项目结果公告（采购包1）,24304561.92,海南省妇女儿童医学中心,新大正物业集团股份有限公司,公开招标
883,梅村街道泰伯花苑二期物业服务,梅村街道泰伯花苑二期物业服务中标公告,517.65,梅村街道,社会信用代码,公开招标
884,旺庄街道交警中队食堂食材配送项目（第二次）,旺庄街道交警中队食堂食材配送项目（第二次）中标公告,0.0,无锡市新吴区人民政府旺庄街道办事处,社会信用代码,公开招标
885,安徽工业经济职业技术学院低空经济产业技能人才培养创新高地建设,安徽工业经济职业技术学院低空经济产业技能人才培养创新高地建设第1包中标（成交）结果公告[2025],25242186500.0,安徽工业经济职业技术学院,合肥星辰点云科技有限公司,公开招标
886,徐州出入境边防检查站食材配送采购项目,中华人民共和国徐州出入境边防检查站副食品配送采购项目公开招标中标结果公告,0.0,中华人民共和国徐州出入境边防检查站,社会信用代码,公开招标
887,和田边境管理支队2026年主副食品配送服务项目,和田边境管理支队2026年主副食品配送服务项目中标公告,0.0,和田边境管理支队,新疆闪钻食品配送有限公司,公开招标
888,苏州工业园区人民法院2026-2028年物业管理服务,苏州工业园区人民法院2026-2028年物业管理服务中标公告,649.73,苏州工业园区人民法院,社会信用代码,公开招标
889,缙云县人民法院2026年-2027年法院安保服务项目,浙江鼎峰工程咨询有限公司关于缙云县人民法院2026年-2027年法院安保服务项目中标(成交)结果公告,157.5,缙云县人民法院,未知,公开招标
890,玉树市小型生活垃圾焚烧建设项目监理费,玉树市小型生活垃圾焚烧建设项目监理费中标(成交)结果公告,165.7,玉树市市政设施运行服务中心,未知,公开招标
891,乐都区2025年度森林生态保护修复补偿项目,青海卡富工程管理咨询有限公司关于乐都区2025年度森林生态保护修复补偿项目中标(成交)结果公告,154.41,海东市乐都区林业和草原局,未知,公开招标
892,柏庐办事处养老助餐服务项目,柏庐办事处养老助餐服务项目中标公告,0.0,昆山高新技术产业开发区管理委员会,社会信用代码,公开招标
893,2026年上海市静安区威海路幼儿园保育员服务,2026年上海市静安区威海路幼儿园保育员服务的中标（成交）结果公告,139.4,上海市静安区威海路幼儿园,未知,公开招标
894,南通高新区新一轮规划环境影响评价编制及报审项目,南通高新区新一轮规划环境影响评价编制及报审项目中标公告,196.0,南通高新技术产业开发区招商服务中心,社会信用代码,公开招标
895,安顺市公安局机关食堂服务项目,安顺市公安局机关食堂服务项目的中标(成交)结果公告,300.0,安顺市公安局,未知,公开招标
896,2025年社渚镇农村人居环境整治服务项目,2025年社渚镇农村人居环境整治服务项目中标公告,779.09,溧阳市社渚镇人民政府,社会信用代码,公开招标
897,扬州市城市河道管理处2026年物业管理服务项目,扬州市城市河道管理处2026年物业管理服务项目中标公告,238.76,扬州市城市河道管理处,社会信用代码,公开招标
898,中共廊坊市委组织部文件资料印刷及制作服务,中共廊坊市委组织部本级中共廊坊市委组织部文件资料印刷及制作服务公开招标中标公告,0.0,中共廊坊市委组织部本级,未知,公开招标
899,廊坊市公安局广阳分局高点视频监控项目,廊坊市公安局广阳分局高点视频监控项目公开招标中标结果公告,89.0,廊坊市公安局广阳分局本级,未知,公开招标
900,2026年西皋庄村污水处理站运维服务项目,2026年西皋庄村污水处理站运维服务项目竞争性磋商中标公告,45.8,涿州市桃园街道办事处政府本级,未知,公开招标
901,2026年雄安新区生态环境非现场执法采购服务项目,2026年雄安新区生态环境非现场执法采购服务项目二次公开招标中标公告,216.0,河北雄安新区生态环境局,未知,公开招标
902,分析检测中心基本实验室家具及设备采购,石家庄信息工程职业学院分析检测中心基本实验室家具及设备采购项目2包（二次）中标结果公告,76.87,石家庄市信息工程职业学院,未知,公开招标
903,河北省冀中监狱2026年伙食物资政府采购,河北省冀中监狱 2026 年度伙食物资政府采购项目（A包、C包、D包、E包）中标公告,503.72,河北省冀中监狱,未知,公开招标
904,南宫市明化镇常寨村道路硬化项目,南宫市明化镇常寨村道路硬化项目竞争性磋商成交公告,130.19,南宫市明化镇政府本级,未知,公开招标
905,雄安宣武医院一期项目提升家具采购,雄安宣武医院一期项目提升家具采购01包中标公告,136.4,雄安宣武医院,未知,公开招标
906,古城及滦河景区业态培育、管理规范提升、基础设施完善等工作的咨询指导服务项目,古城及滦河景区业态培育、管理规范提升、基础设施完善等工作的咨询指导服务项目公开招标中标公告,48.76,滦州市文化广电和旅游局,未知,公开招标
907,围场县2025年第二批大中型水库移民后期扶持资金项目,围场满族蒙古族自治县水利工程建设服务中心围场县2025年第二批大中型水库移民后期扶持资金项目竞争性磋商中标公告,140.1,围场满族蒙古族自治县水利工程建设服务中心,未知,公开招标
908,霸州市幼儿园办公电器设施采购,霸州市幼儿园办公电器设施采购（二次）中标公告,131.93,霸州市教育和体育局本级,未知,公开招标
909,石家庄市北部区域医疗中心2025年设备购置第五批,石家庄市北部区域医疗中心2025年设备购置第五批公开招标中标公告,305.73,新乐市卫生健康局本级,未知,公开招标；预算金额：319万元；备案编号：XLZC2025-106；是否中小企业：否。2.货物名称：0T智能康复设备、床旁下肢主被动训练系统、电动病床、红外线治疗仪、呼吸神经肌肉刺激仪、经颅直流电刺激仪、佩戴式足下垂康复仪、上下肢主被动训练系统、上肢康复训练系统、生物刺激反馈仪、体外冲击波治疗仪、胃肠动力治疗仪、下肢反馈训练系统、电子喉镜、体外反搏仪、床旁血滤机、血栓弹力图检测仪（6通道）、全自动化学发光分析仪。
910,沧州市中心医院采购能源托管服务项目,沧州市中心医院采购能源托管服务项目中标结果公告,8698.5,沧州市中心医院,未知,公开招标
911,社渚镇环卫作业等服务项目,社渚镇环卫作业等服务项目中标公告,2086.27,溧阳市社渚镇人民政府,社会信用代码,公开招标
912,无锡市检验检测认证研究院气质联用仪设备采购项目,无锡市检验检测认证研究院气质联用仪设备采购项目中标公告,93.92,无锡市检验检测认证研究院,社会信用代码,公开招标
913,区属小学教室用触控一体机采购项目,区属小学教室用触控一体机采购项目中标公告,96.81,南通市崇川区教育体育局（机关）,社会信用代码,公开招标
914,昆山市农业农村局昆山市民生保险,昆山市农业农村局昆山市民生保险中标公告,2562.23,昆山市农业农村局（昆山市人民政府扶贫工作办公室）（本级）,社会信用代码,公开招标
915,中共大悟县委宣传部本级大悟县2025年度农家书屋出版物补充更新中标(成交)结果公告,中共大悟县委宣传部本级大悟县2025年度农家书屋出版物补充更新中标(成交)结果公告,54.79,中共大悟县委宣传部本级,湖北省新华书店（集团）有限公司大悟县分公司,公开招标
916,绍兴市公路基础设施数字化转型升级项目（诸暨市）监理服务采购项目,浙江智拓项目管理有限公司关于绍兴市公路基础设施数字化转型升级项目（诸暨市）监理服务采购项目中标(成交)结果公告,32.0,诸暨市公路与运输管理中心,未知,公开招标
917,信息化项目建设财务监理服务项目,信息化项目建设财务监理服务项目的中标（成交）结果公告,107.0,区城市网格化综合管理中心（区行政服务中心）,未知,公开招标
918,南京医科大学附属口腔医院食堂外包服务采购项目,南京医科大学附属口腔医院食堂外包服务采购项目中标公告(二),770.89,南京医科大学附属口腔医院,社会信用代码,公开招标
919,2025年第二批医疗设备采购项目,越西县第一人民医院2025年第二批医疗设备采购项目中标（成交）结果公告,2557965.0,越西县第一人民医院,成都鑫颂诚生物科技有限公司,公开招标
920,问安镇当枝松沿线移民水利设施建设项目中标成交公告,问安镇当枝松沿线移民水利设施建设项目中标成交公告,132.0,枝江市问安镇人民政府,湖北挚江水利水电工程有限公司,公开招标
921,贵阳市花溪区中医医院中医优势专科建设项目配套设备采购项目(第一批）,贵阳市花溪区中医医院中医优势专科建设项目配套设备采购项目(第一批）的中标(成交)结果公告,67.39,贵阳市花溪区中医医院,未知,公开招标
922,辐射防护设备一批采购及安装,苏州市相城人民医院关于辐射防护设备一批采购及安装的中标公告,1205.23,苏州市相城人民医院,社会信用代码,公开招标
923,西安市公安局西咸新区公安局工会会员福利,西安市公安局西咸新区公安局工会会员福利一标段中标结果公告,994740.0,西安市公安局西咸新区分局,陕西野森林现代农业有限公司,公开招标
924,UBE手术系统采购项目,苏州市相城人民医院关于UBE手术系统采购项目的中标公告,130.0,苏州市相城人民医院,社会信用代码,公开招标
925,麻醉机工作站,麻醉机工作站结果公告,147.6,广东省人民医院,未知,公开招标
926,柏庐办事处区域社工站（室）社区社会治理服务,柏庐办事处区域社工站（室）社区社会治理服务中标公告,343.09,昆山高新技术产业开发区管理委员会,社会信用代码,公开招标
927,无锡经开区2026年大气管控服务项目,无锡经开区2026年大气管控服务项目中标公告,346.0,无锡经济开发区生态环境局（本级）,社会信用代码,公开招标
928,潜江市中心医院塑料袋采购项目中标成交公告,潜江市中心医院塑料袋采购项目中标成交公告,57.13,潜江市中心医院,潜江市加松商贸行（个体工商户）,公开招标
929,寮步镇香市科技产业园环卫绿化、公厕和照明设施管理养护项目,寮步镇香市科技产业园环卫绿化、公厕和照明设施管理养护项目结果公告,431.61,东莞市寮步镇公用事业服务中心,未知,公开招标
930,泰兴市2026-2027年度建设用地报批服务项目,泰兴市2026-2027年度建设用地报批服务项目中标公告,262.4,泰兴市自然资源和规划局本级,社会信用代码,公开招标
931,山西省关帝山国有林管理局东葫芦林场2025年度中央财政“三北”工程林草湿荒一体化保护修复项目森林抚育,山西省关帝山国有林管理局东葫芦林场2025年度中央财政“三北”工程林草湿荒一体化保护修复项目森林抚育结果公告,720.74,山西省关帝山国有林管理局,未知,公开招标
932,南通市张謇第一初级中学2026年物业管理服务采购项目,南通市张謇第一初级中学2026年物业管理服务采购项目中标公告,93.02,南通市张謇第一初级中学,社会信用代码,公开招标
933,泰兴市第二人民医院医疗设备维保服务项目,泰兴市第二人民医院医疗设备维保服务项目中标公告,158.0,泰兴市第二人民医院,社会信用代码,公开招标
934,常福街道2026年度物业管理服务,常熟市人民政府常福街道办事处关于常福街道2026年度物业管理服务项目的中标结果公告,269.37,常熟市人民政府常福街道办事处,社会信用代码,公开招标
935,车墩镇2026年混合垃圾分拣清运处置项目,车墩镇2026年混合垃圾分拣清运处置项目的中标（成交）结果公告,0.0,上海市松江区车墩镇城市建设管理事务中心,未知,公开招标
936,2026年度丽泽苑物业、车位及家电家具租赁服务,浙江求是招标代理有限公司关于中国计量大学2026年度丽泽苑物业、车位及家电家具租赁服务成交结果公告,74.91,中国计量大学,未知,公开招标
937,瑞安市民政局关于殡仪馆向社会购买部分殡仪服务的采购,浙江瑞扬工程咨询招标代理股份有限公司关于瑞安市民政局关于殡仪馆向社会购买部分殡仪服务的采购中标(成交)结果公告,299.65,瑞安市民政局,未知,公开招标
938,常熟市区域医疗中心（海虞区域医疗中心）改扩建工程（一期）定制医疗家具,常熟市卫生健康委员会关于常熟市区域医疗中心（海虞区域医疗中心）改扩建工程（一期）定制医疗家具项目的中标结果公告,95.71,常熟市卫生健康委员会,社会信用代码,公开招标
939,盐城市第一人民医院全飞秒激光角膜屈光治疗仪等设备维保服务项目,盐城市第一人民医院全飞秒激光角膜屈光治疗仪等设备维保服务项目中标公告,832.94,盐城市第一人民医院,社会信用代码,公开招标
